0,0
1,1
2,0
3,1
4,1
5,0
6,2
7,0
8,1
9,2
10,2
11,3
12,3
13,2
14,2
15,1
16,0
17,1
18,0
19,0
20,3
21,2
22,2
23,0
24,3
25,1
26,1
27,1
28,2
29,2
30,4
31,3
32,4
33,3
34,1
35,2
36,3
37,0
38,2
39,2
40,2
41,1
42,7
43,4
44,4
45,2
46,3
47,2
48,1
49,5
50,5
51,5
52,4
53,5
54,4
55,3
56,3
57,4
58,2
59,5
60,11
61,7
62,6
63,0
64,3
65,8
66,7
67,5
68,2
69,4
70,6
71,8
72,3
73,9
74,4
75,8
76,6
77,4
78,6
79,9
80,6
81,6
82,10
83,6
84,3
85,7
86,4
87,9
88,5
89,7
90,8
91,7
92,7
93,11
94,11
95,9
96,6
97,11
98,10
99,11
