0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,1
25,0
26,0
27,2
28,0
29,0
30,0
31,2
32,2
33,0
34,2
35,0
36,1
37,0
38,2
39,0
40,0
41,2
42,0
43,0
44,0
45,0
46,2
47,1
48,0
49,0
50,1
51,0
52,2
53,1
54,0
55,0
56,4
57,1
58,2
59,0
60,0
61,0
62,2
63,0
64,0
65,1
66,1
67,3
68,0
69,2
70,1
71,0
72,5
73,2
74,0
75,0
76,1
77,1
78,4
79,2
80,0
81,0
82,2
83,0
84,1
85,0
86,1
87,2
88,1
89,0
90,0
91,0
92,1
93,0
94,2
95,1
96,3
97,0
98,2
99,0
